image,score
12930.jpg,9.306719
259382.jpg,10.0
117482.jpg,4.170252
168938.jpg,3.762165
21320.jpg,4.286519
55587.jpg,3.521879
102614.jpg,9.575208
64810.jpg,7.810808
22151.jpg,8.633873
41419.jpg,4.515203
19949.jpg,8.711339
100839.jpg,3.37867
63930.jpg,3.670963
133492.jpg,3.717705
16452.jpg,4.164413
132840.jpg,3.715418
67984.jpg,6.277929
90325.jpg,4.52653
180028.jpg,4.478553
46670.jpg,3.792522
19173.jpg,3.701208
44815.jpg,9.999999
52217.jpg,4.64318
166731.jpg,3.442967
22074.jpg,4.412414
30855.jpg,3.721975
169509.jpg,3.463393
130211.jpg,3.420138
201367.jpg,4.529081
62912.jpg,5.080757
39021.jpg,4.598919
191293.jpg,3.660113
127640.jpg,3.55254
181429.jpg,4.527598
207606.jpg,3.995551
219618.jpg,3.605293
164721.jpg,9.084936
94004.jpg,3.739896
59333.jpg,3.684901
96055.jpg,3.902158
238515.jpg,3.236038
101260.jpg,3.914434
85790.jpg,3.890334
173407.jpg,3.922874
93185.jpg,3.761796
290377.jpg,9.999995
30680.jpg,4.465993
39823.jpg,6.410364
155948.jpg,5.176688
18926.jpg,8.42803
103779.jpg,8.94722
63660.jpg,8.7602
105174.jpg,3.592707
132160.jpg,3.691266
12183.jpg,3.844795
56942.jpg,3.781567
114512.jpg,3.471514
12095.jpg,4.631496
288272.jpg,3.814197
143261.jpg,4.440819
47220.jpg,3.292059
19468.jpg,3.817365
54327.jpg,5.391843
92091.jpg,3.640426
102221.jpg,3.466853
69284.jpg,4.688079
138143.jpg,3.977623
92299.jpg,3.821398
14178.jpg,6.637965
49212.jpg,8.423181
68359.jpg,4.602791
16794.jpg,6.220058
14687.jpg,3.754579
65243.jpg,8.086823
23258.jpg,6.529913
83402.jpg,3.26527
109679.jpg,3.875685
89808.jpg,5.818122
88893.jpg,4.113476
133450.jpg,3.914783
189945.jpg,3.846595
82207.jpg,6.756261
59470.jpg,3.25198
15281.jpg,4.036841
127253.jpg,3.639984
210589.jpg,4.046463
45776.jpg,3.347529
219221.jpg,3.742552
62208.jpg,3.839321
93903.jpg,3.521934
79938.jpg,3.883483
151904.jpg,3.776554
96565.jpg,3.931331
27163.jpg,5.816746
42000.jpg,4.167451
47294.jpg,3.430603
185716.jpg,3.960416
185361.jpg,3.64131
98634.jpg,9.262714
176555.jpg,3.850229
93890.jpg,3.62006
38305.jpg,3.806651
13807.jpg,3.702187
106959.jpg,3.907919
12843.jpg,4.080573
74959.jpg,3.542066
97536.jpg,3.827269
100177.jpg,4.255909
38742.jpg,3.653224
39860.jpg,5.053339
35627.jpg,4.522606
23388.jpg,3.382483
32547.jpg,3.741403
260340.jpg,3.746073
94034.jpg,3.672038
34764.jpg,3.711151
27436.jpg,7.177683
180871.jpg,3.694489
57670.jpg,3.496944
57491.jpg,3.936923
223496.jpg,10.0
229895.jpg,7.941408
231753.jpg,3.732429
228127.jpg,3.91658
69801.jpg,3.821579
41577.jpg,3.488926
89342.jpg,4.398894
13509.jpg,9.233198
64129.jpg,3.789049
92950.jpg,5.827607
18281.jpg,4.241231
24160.jpg,4.292644
43485.jpg,8.307248
16773.jpg,6.215765
39934.jpg,5.052739
50808.jpg,7.783734
64791.jpg,3.672852
285427.jpg,4.153917
138310.jpg,4.064925
90340.jpg,3.667887
80652.jpg,3.850112
100795.jpg,8.774131
293420.jpg,6.676632
42980.jpg,9.251803
31147.jpg,3.421662
12806.jpg,9.595664
92602.jpg,3.736524
14889.jpg,3.565316
18637.jpg,6.830296
85732.jpg,3.629433
284683.jpg,5.114079
30830.jpg,4.66153
84017.jpg,9.4487
101440.jpg,3.429029
41275.jpg,9.195228
32167.jpg,3.789753
15920.jpg,3.840564
65768.jpg,3.798633
12792.jpg,3.515349
16916.jpg,3.201113
189340.jpg,10.0
21232.jpg,7.423061
289890.jpg,3.669195
80108.jpg,3.559473
64212.jpg,4.226991
24726.jpg,4.050208
62941.jpg,5.494405
104896.jpg,4.144164
16867.jpg,4.636518
16089.jpg,5.99003
97720.jpg,3.497601
97569.jpg,4.005369
34544.jpg,3.493495
18085.jpg,3.882375
84624.jpg,3.811906
87697.jpg,3.598512
108108.jpg,3.680388
76772.jpg,4.028495
246228.jpg,4.105357
138428.jpg,4.005943
90307.jpg,4.042502
120089.jpg,4.086864
51129.jpg,4.412068
55833.jpg,4.012175
77189.jpg,6.540664
105493.jpg,3.571188
71375.jpg,3.800216
83624.jpg,4.155259
99664.jpg,9.029338
154161.jpg,4.240872
289699.jpg,3.743522
190325.jpg,3.93897
223651.jpg,3.541163
66174.jpg,4.194936
257221.jpg,3.515563
45105.jpg,3.71882
40128.jpg,4.543893
135729.jpg,4.568476
40622.jpg,3.599354
78585.jpg,3.593339
15860.jpg,7.016195
29363.jpg,9.576479
27550.jpg,8.813183
41459.jpg,3.611586
246191.jpg,3.772981
54074.jpg,9.274818
241818.jpg,7.538575
71233.jpg,4.873013
39127.jpg,7.885474
254195.jpg,3.687564
91371.jpg,4.215501
109609.jpg,3.598542
191501.jpg,3.761479
40161.jpg,5.722187
103089.jpg,3.825374
49498.jpg,3.766079
65552.jpg,4.189186
13554.jpg,4.657227
214322.jpg,3.543852
49581.jpg,3.894676
13161.jpg,5.760792
101794.jpg,3.949787
79901.jpg,3.706201
80898.jpg,3.857194
182674.jpg,3.631428
178472.jpg,3.710415
96450.jpg,3.966321
118398.jpg,9.999768
12864.jpg,4.680759
35229.jpg,3.618005
146907.jpg,3.623485
61863.jpg,3.764704
37599.jpg,4.675698
157624.jpg,4.160581
39812.jpg,3.662144
198259.jpg,3.486956
73374.jpg,4.517692
90322.jpg,3.816065
153955.jpg,3.830417
87845.jpg,3.466525
56846.jpg,4.817024
61028.jpg,3.560362
45047.jpg,4.729628
269398.jpg,3.608089
52644.jpg,4.730161
297515.jpg,3.94048
195429.jpg,3.800354
269419.jpg,3.869496
218826.jpg,3.602711
189293.jpg,3.85074
69533.jpg,3.96704
25711.jpg,3.668697
107822.jpg,3.487332
104600.jpg,3.871623
294929.jpg,3.554156
248927.jpg,3.757979
179818.jpg,4.248956
110358.jpg,3.768774
61736.jpg,3.763653
90040.jpg,4.510053
34773.jpg,5.442506
13276.jpg,4.007044
86235.jpg,3.792789
139693.jpg,4.431277
175046.jpg,8.529726
27589.jpg,9.999999
21995.jpg,6.316392
12950.jpg,4.76833
35746.jpg,3.745899
59327.jpg,4.021764
42749.jpg,5.279867
259287.jpg,9.993854
85607.jpg,3.692416
173403.jpg,3.610204
90747.jpg,3.41435
81472.jpg,3.841343
63805.jpg,3.73274
15305.jpg,3.81896
147654.jpg,9.404499
60084.jpg,3.709571
248792.jpg,5.538668
22103.jpg,3.824562
14288.jpg,3.914957
283834.jpg,3.765667
46279.jpg,3.860521
38079.jpg,3.703035
146235.jpg,3.727741
119062.jpg,4.459599
50563.jpg,3.30161
17881.jpg,9.594388
104561.jpg,3.470643
14217.jpg,7.374088
246120.jpg,4.546419
285555.jpg,3.802295
225123.jpg,3.593656
76899.jpg,3.689347
89632.jpg,9.27514
56725.jpg,8.403829
157104.jpg,3.949281
67436.jpg,4.116538
107660.jpg,3.946342
73147.jpg,9.264925
19413.jpg,4.033129
25728.jpg,3.644187
102776.jpg,9.716448
56992.jpg,3.718834
146045.jpg,3.737832
104712.jpg,3.823389
98878.jpg,3.573073
80066.jpg,4.227237
242405.jpg,6.401997
249160.jpg,3.792725
32129.jpg,3.260042
158567.jpg,3.861306
27736.jpg,4.523707
46394.jpg,3.708372
19056.jpg,5.594769
43921.jpg,3.850768
182969.jpg,5.090349
226308.jpg,4.134901
61943.jpg,4.038932
41325.jpg,3.965039
135663.jpg,3.538889
265095.jpg,3.434282
109143.jpg,3.892835
239335.jpg,5.092144
71136.jpg,3.85811
298412.jpg,4.166586
82279.jpg,5.388066
48565.jpg,3.700208
39977.jpg,4.407848
27331.jpg,7.010745
78239.jpg,3.774092
93472.jpg,3.689722
90440.jpg,3.919213
25378.jpg,4.470116
97677.jpg,3.543788
155284.jpg,8.810741
82554.jpg,3.62709
21252.jpg,3.588913
191296.jpg,3.579213
93900.jpg,3.666326
96707.jpg,3.798288
23427.jpg,4.115522
231592.jpg,3.827504
287446.jpg,9.039579
48971.jpg,3.714618
284090.jpg,4.002604
104220.jpg,4.393583
221126.jpg,3.684865
80450.jpg,4.021937
200663.jpg,3.845311
137090.jpg,4.92953
63877.jpg,5.938682
76226.jpg,9.999916
231515.jpg,3.558807
14208.jpg,6.839582
58645.jpg,3.802093
28873.jpg,6.728582
246566.jpg,3.344215
248761.jpg,3.713964
285059.jpg,4.18219
89733.jpg,7.238837
65794.jpg,3.786757
119509.jpg,3.972965
89525.jpg,3.690332
91991.jpg,3.760186
182680.jpg,3.52572
103291.jpg,3.720147
14163.jpg,8.05127
14169.jpg,3.250164
90327.jpg,3.408945
216071.jpg,3.894432
274010.jpg,3.514892
102135.jpg,3.35847
12304.jpg,4.28432
46938.jpg,4.459739
159689.jpg,3.597929
122576.jpg,3.986974
85242.jpg,5.650563
129629.jpg,3.900504
42740.jpg,3.318389
93082.jpg,4.313309
99433.jpg,3.917677
49868.jpg,3.66692
43855.jpg,4.764361
72632.jpg,9.644633
35427.jpg,4.002578
39826.jpg,4.490038
220288.jpg,3.676508
49413.jpg,3.995711
37990.jpg,3.627024
21821.jpg,3.760312
21642.jpg,3.816591
21552.jpg,4.468628
73180.jpg,8.965735
16229.jpg,5.165
170471.jpg,3.887739
116257.jpg,3.454864
12800.jpg,4.199182
54792.jpg,9.704788
69554.jpg,5.507857
58625.jpg,3.659353
83233.jpg,4.110508
72406.jpg,3.324051
119396.jpg,3.613968
284507.jpg,3.789029
280525.jpg,3.894183
211237.jpg,3.792761
12126.jpg,6.590144
89305.jpg,4.077722
102755.jpg,3.550526
269776.jpg,3.556091
175439.jpg,9.999993
68251.jpg,5.279653
74713.jpg,4.149888
190500.jpg,4.685069
32732.jpg,3.782079
100785.jpg,3.891814
256470.jpg,6.691242
104653.jpg,4.41354
55442.jpg,6.034119
12473.jpg,3.516279
97533.jpg,3.159475
73562.jpg,3.523378
25730.jpg,5.185989
219406.jpg,3.564554
76293.jpg,3.626515
72282.jpg,4.000931
17614.jpg,4.410188
138566.jpg,3.895228
52699.jpg,3.863353
62096.jpg,3.876893
96725.jpg,3.576268
168590.jpg,5.306876
70352.jpg,4.478075
15595.jpg,3.863041
68320.jpg,4.342638
144282.jpg,4.042722
78393.jpg,4.421704
52568.jpg,3.598256
144631.jpg,3.741922
98210.jpg,3.902667
199017.jpg,3.896895
132381.jpg,6.290809
105087.jpg,3.56273
59951.jpg,3.795805
118511.jpg,3.825192
98690.jpg,3.673219
64898.jpg,3.950129
166354.jpg,3.728888
213675.jpg,4.069795
45794.jpg,3.92198
53217.jpg,5.339373
42022.jpg,4.068435
30504.jpg,6.13344
35006.jpg,3.605135
179931.jpg,4.591638
194876.jpg,9.998777
256543.jpg,3.665882
170813.jpg,3.446029
28216.jpg,3.478395
24263.jpg,4.700046
97420.jpg,4.561006
18213.jpg,4.070738
42161.jpg,3.523475
76313.jpg,4.057167
173091.jpg,4.24796
63819.jpg,3.561563
118283.jpg,3.809193
225335.jpg,3.445941
100133.jpg,3.453687
135579.jpg,4.017646
294495.jpg,4.486474
70324.jpg,3.865879
68394.jpg,3.460926
14639.jpg,3.56498
99232.jpg,4.029159
34553.jpg,4.474327
257938.jpg,4.039492
90428.jpg,4.260299
17350.jpg,4.493542
242809.jpg,3.621516
298369.jpg,4.539479
68706.jpg,3.975882
74040.jpg,3.760251
35798.jpg,6.648843
164148.jpg,4.036828
82607.jpg,3.775633
20087.jpg,3.609138
109781.jpg,3.421929
149110.jpg,4.018654
125603.jpg,3.432089
19359.jpg,3.841997
202454.jpg,3.841149
55816.jpg,3.779394
127580.jpg,3.927507
62401.jpg,4.507633
48629.jpg,3.747785
27109.jpg,4.443986
30891.jpg,5.240099
257234.jpg,3.681057
42281.jpg,3.62704
82051.jpg,3.681376
104668.jpg,9.999268
15534.jpg,3.803597
157478.jpg,3.592056
68867.jpg,3.581527
24819.jpg,3.644633
273746.jpg,3.829984
15247.jpg,4.132184
86223.jpg,3.82819
294739.jpg,3.923116
117972.jpg,3.401329
100833.jpg,4.411567
54904.jpg,3.330689
107655.jpg,4.111515
164847.jpg,3.536815
34782.jpg,4.169861
237995.jpg,4.621804
24207.jpg,7.881598
62249.jpg,3.568662
19855.jpg,4.382421
85934.jpg,3.974841
90990.jpg,3.80358
16904.jpg,3.730026
97665.jpg,3.846597
101571.jpg,3.859555
52983.jpg,9.231623
11501.jpg,4.248875
215143.jpg,3.633615
98447.jpg,4.071489
246522.jpg,3.794661
100364.jpg,3.64432
92923.jpg,9.999996
58860.jpg,9.265013
56931.jpg,3.284378
28511.jpg,3.652616
179439.jpg,3.809356
23673.jpg,4.03767
19747.jpg,3.434738
232790.jpg,4.111221
71537.jpg,3.581623
37957.jpg,3.218687
99044.jpg,3.467676
245274.jpg,4.015467
85619.jpg,3.364696
227974.jpg,3.730685
260926.jpg,3.561439
14688.jpg,5.272793
34209.jpg,3.616558
25396.jpg,3.221166
221952.jpg,4.267361
96798.jpg,3.745051
32455.jpg,3.417124
97746.jpg,3.74336
70103.jpg,3.763891
92053.jpg,3.432065
126683.jpg,3.725528
36126.jpg,3.915424
127510.jpg,3.774619
226813.jpg,3.489843
110200.jpg,3.827505
26130.jpg,3.371672
13255.jpg,5.764975
93376.jpg,3.558085
190621.jpg,8.18805
106348.jpg,9.205298
84124.jpg,10.0
180553.jpg,3.938545
122094.jpg,3.806811
27241.jpg,6.773063
95410.jpg,3.823447
228780.jpg,3.558868
295486.jpg,6.768132
82165.jpg,3.797079
276233.jpg,3.591729
18548.jpg,3.582192
38123.jpg,4.188589
120917.jpg,3.895582
195039.jpg,3.980659
17422.jpg,5.921538
89510.jpg,3.626209
70155.jpg,3.592002
282055.jpg,3.871549
102647.jpg,3.741874
120222.jpg,3.527706
260294.jpg,3.523953
12691.jpg,5.159821
78531.jpg,3.922482
34709.jpg,3.550868
51588.jpg,3.53309
71101.jpg,3.51082
71071.jpg,9.637282
41448.jpg,3.733004
37808.jpg,5.083241
41527.jpg,9.416051
62034.jpg,3.707832
267266.jpg,4.181321
148314.jpg,4.267001
33850.jpg,3.58638
167099.jpg,3.639064
157990.jpg,3.850572
249303.jpg,8.229175
21180.jpg,4.555442
90928.jpg,6.817462
123181.jpg,3.605343
262199.jpg,3.785659
48756.jpg,3.76885
42663.jpg,9.656871
13587.jpg,3.815859
76183.jpg,4.112824
156105.jpg,9.994149
22219.jpg,3.624162
142395.jpg,3.637358
22088.jpg,4.143612
25517.jpg,4.514886
288287.jpg,3.879712
74020.jpg,3.521647
21166.jpg,5.866429
190652.jpg,3.837614
79057.jpg,4.450623
153292.jpg,9.688573
27804.jpg,3.734662
132296.jpg,3.791381
57527.jpg,5.594099
259635.jpg,4.954707
198911.jpg,5.434049
17171.jpg,3.898452
104491.jpg,3.850268
288449.jpg,4.056769
100189.jpg,3.294783
32692.jpg,5.739703
210211.jpg,3.642539
53836.jpg,5.186252
121680.jpg,3.483494
202999.jpg,3.918559
76424.jpg,3.946418
64935.jpg,4.443664
29621.jpg,3.915709
109921.jpg,8.636599
104469.jpg,3.652251
190227.jpg,3.374134
64123.jpg,3.882251
16389.jpg,4.4252
39390.jpg,9.503424
93175.jpg,3.573863
42298.jpg,3.870393
140927.jpg,8.655331
94994.jpg,3.877248
84817.jpg,4.244221
70479.jpg,3.502689
268881.jpg,3.826492
64836.jpg,3.54211
286881.jpg,3.52967
56474.jpg,3.45041
113288.jpg,3.783318
60350.jpg,3.874094
94686.jpg,3.45238
284482.jpg,4.565975
99971.jpg,3.491234
99457.jpg,7.571329
24185.jpg,5.610011
99560.jpg,3.551735
19499.jpg,4.31871
117322.jpg,3.911732
298234.jpg,3.971312
92962.jpg,3.539686
12731.jpg,5.136665
19893.jpg,3.921823
12923.jpg,7.645184
17343.jpg,4.436641
14839.jpg,3.63497
286500.jpg,3.579372
49518.jpg,5.256504
82866.jpg,4.458941
52982.jpg,3.716246
102153.jpg,3.383266
190610.jpg,3.793545
71279.jpg,3.699402
26671.jpg,3.791715
18588.jpg,3.554322
297384.jpg,3.867481
55317.jpg,5.018495
35636.jpg,4.495554
18027.jpg,7.626729
93390.jpg,3.363901
105810.jpg,3.450589
76090.jpg,3.740346
125022.jpg,3.921523
85892.jpg,9.594455
25325.jpg,6.679864
40639.jpg,4.392055
107860.jpg,3.953445
94780.jpg,3.656079
73050.jpg,5.093928
42500.jpg,9.999986
98079.jpg,4.029762
148271.jpg,3.979392
67925.jpg,6.272568
34623.jpg,3.375083
72922.jpg,4.306386
74730.jpg,3.508884
28507.jpg,3.57192
64853.jpg,4.067229
197134.jpg,3.518878
55963.jpg,5.355261
298531.jpg,3.827988
76320.jpg,4.311356
245991.jpg,3.540125
50708.jpg,5.680293
45355.jpg,7.16731
14735.jpg,4.117017
284026.jpg,7.044609
197761.jpg,4.07851
79222.jpg,3.804443
15362.jpg,4.451792
81839.jpg,4.035235
97513.jpg,5.691714
78103.jpg,4.174981
20666.jpg,8.23802
54990.jpg,4.350282
55412.jpg,3.649608
139762.jpg,3.692633
41692.jpg,4.46639
27374.jpg,5.275952
165725.jpg,9.718545
223873.jpg,3.353728
274989.jpg,3.596913
279624.jpg,3.743305
45752.jpg,3.640958
45484.jpg,3.450839
40569.jpg,5.053063
82202.jpg,10.0
37864.jpg,3.433658
71242.jpg,3.522033
285694.jpg,3.612216
88124.jpg,3.514808
145432.jpg,3.841147
28341.jpg,4.977534
33235.jpg,3.495561
35240.jpg,9.992863
130809.jpg,3.898719
144622.jpg,4.121101
30945.jpg,3.734779
33933.jpg,3.693754
74622.jpg,4.018199
86658.jpg,9.371349
21950.jpg,3.415641
255079.jpg,4.173357
133528.jpg,3.948214
26783.jpg,3.767569
90860.jpg,4.001499
97289.jpg,4.392649
28088.jpg,3.764476
107126.jpg,3.867713
80175.jpg,3.903929
140192.jpg,3.983352
15427.jpg,6.369447
64603.jpg,3.86741
49000.jpg,4.666676
85898.jpg,3.397395
117726.jpg,3.656753
140801.jpg,8.404137
61616.jpg,3.550413
32022.jpg,8.201446
130332.jpg,3.779631
173281.jpg,3.832611
88778.jpg,3.567294
13773.jpg,9.31551
73215.jpg,3.43692
79181.jpg,5.001587
191612.jpg,3.788037
14432.jpg,3.619368
171593.jpg,3.565115
79356.jpg,3.498292
93435.jpg,3.628081
138909.jpg,3.408935
110010.jpg,3.943224
174654.jpg,4.330206
253409.jpg,4.192603
154380.jpg,4.250183
24273.jpg,3.559184
71122.jpg,3.92302
125593.jpg,8.421626
277094.jpg,4.969582
119720.jpg,3.639896
26405.jpg,3.87132
249191.jpg,3.866672
157076.jpg,5.103578
69453.jpg,4.650096
89920.jpg,8.740364
114206.jpg,5.246225
32703.jpg,3.699293
104335.jpg,3.687136
29397.jpg,3.604433
71109.jpg,3.917551
101633.jpg,3.562509
200140.jpg,4.019825
116136.jpg,3.854863
51008.jpg,5.127196
142918.jpg,3.879407
89351.jpg,4.202024
179139.jpg,3.943722
60517.jpg,3.617288
108235.jpg,3.728203
16204.jpg,3.806026
240988.jpg,3.950604
88333.jpg,5.099942
48375.jpg,3.896572
109390.jpg,3.490281
93979.jpg,4.252884
214038.jpg,3.711703
53133.jpg,3.489926
48752.jpg,3.595363
216370.jpg,3.697601
214171.jpg,9.430884
42864.jpg,7.218149
46226.jpg,3.602712
155366.jpg,5.808089
97347.jpg,3.57227
30370.jpg,3.790597
90280.jpg,3.658184
29039.jpg,3.791289
205004.jpg,3.916952
16469.jpg,8.899295
98321.jpg,3.703519
101262.jpg,3.659719
20264.jpg,6.422478
92077.jpg,9.99999
205361.jpg,3.88468
269051.jpg,3.922977
47759.jpg,5.484214
21826.jpg,3.659583
19367.jpg,3.648814
38019.jpg,5.966716
50146.jpg,3.662914
133670.jpg,3.599501
62882.jpg,3.392185
95688.jpg,4.029059
254275.jpg,3.762202
30359.jpg,4.029759
22168.jpg,9.165932
55644.jpg,4.095811
288919.jpg,3.635353
46338.jpg,4.341828
165247.jpg,3.694229
37021.jpg,3.575823
154585.jpg,3.683985
148697.jpg,4.039623
14443.jpg,6.604484
27131.jpg,3.973839
94209.jpg,4.416134
209744.jpg,5.886606
48147.jpg,3.747546
106977.jpg,4.15657
22310.jpg,5.074035
145512.jpg,3.402559
116645.jpg,4.360726
61168.jpg,3.853166
92500.jpg,3.760635
234202.jpg,3.935361
116061.jpg,3.760385
169537.jpg,3.485971
20842.jpg,4.043025
19985.jpg,4.048417
200872.jpg,3.78853
45113.jpg,4.110059
93728.jpg,3.579946
145994.jpg,4.015342
15865.jpg,4.53878
172666.jpg,4.289985
101806.jpg,3.4251
12137.jpg,4.384568
24121.jpg,4.067336
101797.jpg,3.627434
206498.jpg,4.235646
20784.jpg,4.685318
92304.jpg,3.491495
98309.jpg,3.986068
89877.jpg,6.83794
26285.jpg,3.587902
23414.jpg,4.144401
201327.jpg,4.274111
100474.jpg,3.662197
173961.jpg,3.608376
20863.jpg,4.33605
140594.jpg,3.924734
140923.jpg,7.374634
14317.jpg,3.525785
109703.jpg,3.560705
56792.jpg,3.863462
118636.jpg,3.626007
183188.jpg,4.266205
37069.jpg,4.047084
99596.jpg,4.14867
165354.jpg,3.779758
144725.jpg,5.33273
108253.jpg,4.076918
93571.jpg,3.799767
39849.jpg,4.065417
86635.jpg,5.927259
219588.jpg,3.830506
237199.jpg,3.451691
106133.jpg,3.553709
13543.jpg,3.736552
214255.jpg,3.77106
22286.jpg,5.083261
97731.jpg,6.063935
196336.jpg,4.078358
128131.jpg,9.999991
31968.jpg,7.702655
53927.jpg,9.721178
108343.jpg,3.971454
16059.jpg,4.339647
137093.jpg,3.769355
197180.jpg,3.770528
18270.jpg,4.048291
15360.jpg,3.767752
12006.jpg,4.07553
237365.jpg,4.289834
266691.jpg,3.858058
227069.jpg,3.678682
226309.jpg,7.443014
84027.jpg,3.854239
14875.jpg,3.417019
289505.jpg,3.258348
24471.jpg,3.970164
148453.jpg,3.58148
43058.jpg,9.423128
194219.jpg,4.766992
41380.jpg,5.593279
44032.jpg,3.632134
66131.jpg,7.331877
16468.jpg,5.151418
19201.jpg,3.827323
135106.jpg,6.808252
79183.jpg,3.748242
44095.jpg,3.985211
36591.jpg,5.095704
115289.jpg,3.669617
28624.jpg,4.575121
88557.jpg,9.997296
24358.jpg,7.889014
26198.jpg,4.585036
227025.jpg,3.552262
90581.jpg,3.906045
57399.jpg,3.658761
253617.jpg,3.709733
71384.jpg,3.642585
93958.jpg,3.458903
47385.jpg,3.540186
96865.jpg,3.702674
49258.jpg,3.94518
295839.jpg,8.380115
93248.jpg,4.394716
93968.jpg,5.012932
168464.jpg,3.684362
135210.jpg,6.801415
121563.jpg,3.55252
35158.jpg,3.721799
276604.jpg,5.186366
24254.jpg,3.945865
27858.jpg,5.531549
54817.jpg,3.445455
136013.jpg,3.62115
108303.jpg,4.27259
108094.jpg,4.396991
234779.jpg,3.877413
230527.jpg,4.071541
48909.jpg,3.322556
17175.jpg,4.243217
21367.jpg,4.49837
88491.jpg,4.469296
278858.jpg,9.838264
136895.jpg,4.52454
270693.jpg,3.768572
16840.jpg,3.686691
78853.jpg,3.573019
17783.jpg,8.829338
27623.jpg,5.002615
104253.jpg,4.005736
248316.jpg,9.999996
242373.jpg,4.060405
154228.jpg,4.280072
188583.jpg,3.511706
17534.jpg,3.847454
265849.jpg,3.549414
105270.jpg,3.976087
42763.jpg,9.701323
74154.jpg,3.857473
268561.jpg,4.635323
42667.jpg,9.689579
230240.jpg,3.807376
36691.jpg,3.924506
11175.jpg,4.0329
32985.jpg,3.60805
52928.jpg,3.390977
89030.jpg,4.183551
37815.jpg,3.60614
13342.jpg,3.642551
82112.jpg,3.446841
23686.jpg,3.743039
107686.jpg,3.835777
260826.jpg,3.580068
259557.jpg,3.854329
24199.jpg,4.125808
27806.jpg,4.164204
92685.jpg,3.749462
264483.jpg,6.684581
31860.jpg,4.409375
101480.jpg,3.618229
45847.jpg,9.689827
214130.jpg,3.408515
133805.jpg,3.954137
299279.jpg,3.554067
81320.jpg,7.506661
194003.jpg,8.159666
123008.jpg,3.712987
76001.jpg,3.660657
218358.jpg,3.758191
31853.jpg,4.62304
156818.jpg,3.45898
92247.jpg,3.554698
46683.jpg,5.036429
217842.jpg,3.965187
145951.jpg,3.842804
195378.jpg,3.611306
36266.jpg,3.738225
64185.jpg,3.907775
59900.jpg,4.430187
114491.jpg,8.753419
229699.jpg,3.710269
106023.jpg,3.805983
234821.jpg,9.196637
107008.jpg,3.772157
216873.jpg,3.764025
27582.jpg,6.762113
68061.jpg,3.655304
245505.jpg,6.307296
229681.jpg,4.883922
20212.jpg,3.58362
91658.jpg,3.670517
46371.jpg,7.390988
13575.jpg,3.555484
38772.jpg,3.360907
269306.jpg,4.055519
72950.jpg,5.574839
100838.jpg,4.268128
29966.jpg,3.596535
44734.jpg,3.820784
17763.jpg,4.115003
93093.jpg,3.957322
147622.jpg,3.828232
12735.jpg,7.483752
20821.jpg,3.878278
232778.jpg,3.543939
29683.jpg,5.202242
17089.jpg,4.113291
69595.jpg,3.555217
29325.jpg,4.989604
104840.jpg,4.127133
228187.jpg,9.734604
83761.jpg,4.041557
96724.jpg,3.938726
107700.jpg,4.252638
30817.jpg,4.020553
22204.jpg,3.840216
35476.jpg,3.653818
45789.jpg,4.091442
33727.jpg,4.03454
20171.jpg,3.480835
231654.jpg,3.520144
55834.jpg,3.590184
71457.jpg,3.495428
104939.jpg,3.6815
40521.jpg,3.361872
103026.jpg,4.828656
278993.jpg,4.424445
95175.jpg,3.761415
101475.jpg,3.619878
173623.jpg,4.999373
248457.jpg,4.348412
42791.jpg,6.289193
16489.jpg,3.736869
50226.jpg,5.256492
119045.jpg,4.38338
106964.jpg,3.956634
30730.jpg,4.092718
151843.jpg,4.521421
19728.jpg,9.521435
109427.jpg,3.657942
31894.jpg,4.239784
287255.jpg,3.861955
154473.jpg,3.683075
73830.jpg,3.502204
109772.jpg,9.999891
14262.jpg,6.184022
107781.jpg,5.175766
41783.jpg,3.783479
142743.jpg,4.409135
99915.jpg,3.576426
164522.jpg,4.032709
63822.jpg,8.175331
46126.jpg,4.060693
97291.jpg,3.782905
132458.jpg,3.797655
234275.jpg,5.121703
33122.jpg,5.717503
41764.jpg,3.605466
60264.jpg,5.917045
106887.jpg,3.43449
264078.jpg,3.371713
62898.jpg,3.862695
86900.jpg,9.284625
13687.jpg,3.761671
247284.jpg,4.663603
71762.jpg,3.6127
97695.jpg,9.651797
14591.jpg,3.641082
29565.jpg,4.201349
12952.jpg,4.050063
21297.jpg,3.903872
106335.jpg,4.404427
225882.jpg,3.878944
234024.jpg,3.44449
30653.jpg,3.480046
92542.jpg,9.999367
60944.jpg,3.600831
93029.jpg,3.894579
20712.jpg,3.858863
79235.jpg,3.880879
48092.jpg,3.376171
291851.jpg,9.298258
18854.jpg,8.022745
23010.jpg,3.722761
40282.jpg,9.313454
240465.jpg,3.699041
81041.jpg,3.58541
30268.jpg,3.538406
66420.jpg,7.300141
27885.jpg,4.659552
26906.jpg,3.491685
87913.jpg,4.024016
64781.jpg,3.5937
104188.jpg,3.893696
88588.jpg,3.733114
23535.jpg,3.644512
92501.jpg,3.127203
21230.jpg,4.307978
86421.jpg,3.551255
52740.jpg,3.711943
148285.jpg,3.810858
33339.jpg,5.55233
98284.jpg,7.399086
250676.jpg,3.435315
94629.jpg,4.589804
46349.jpg,3.330803
95827.jpg,3.474016
52093.jpg,3.853276
236079.jpg,3.623345
176998.jpg,7.084761
29467.jpg,4.325902
86625.jpg,3.974154
40811.jpg,3.676304
58574.jpg,3.368383
